ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( ft);LOCATION Speed ( Kmh);LOCATION Accuracy ( ft);Temperature ( °F);Level (%);Voltage (Volt);Time since start in ms ; 
-4.0501; -0.0509; 9.5051; -0.0439; 0.0541; -0.025; 115.65; -1.18; -22.78; 44.94068; -93.10491; 678.4; 26.099998; 32.3; 64.0; 58.0; 3.779; 259262; 
-3.9079; -0.3811; 9.5901; 0.0244; 0.0701; 0.0195; 114.82; -0.14; -23.0; 44.94068; -93.10491; 678.4; 26.099998; 32.3; 64.0; 58.0; 3.779; 259770; 
-2.7516; 0.3043; 9.5669; -0.0597; -0.0792; 0.0; 116.44; 0.09; 22.55; 44.94068; -93.10491; 678.4; 26.099998; 32.3; 64.0; 58.0; 3.779; 260294; 
-2.6731; -0.3069; 9.8; 0.0395; 0.101; 0.0; 114.22; 0.55; -19.74; 44.94068; -93.10491; 678.4; 26.099998; 32.3; 64.0; 58.0; 3.779; 260795; 
-3.461; -0.0933; 8.9014; -0.0224; -0.0387; 0.0277; 114.09; 0.44; -19.77; 44.94068; -93.10491; 678.4; 26.099998; 32.3; 64.0; 58.0; 3.779; 261295; 
-3.3211; -0.3736; 9.5727; -0.0307; 0.0476; 0.0; 113.58; 1.61; -20.0; 44.94068; -93.10491; 678.4; 26.099998; 32.3; 64.0; 58.0; 3.779; 261795; 
-3.4012; -0.2982; 9.0521; 0.0311; 0.0339; 0.0; 113.15; 1.21; -20.23; 44.940952; -93.104454; 679.4; 37.8; 19.4; 64.0; 58.0; 3.779; 262295; 
-3.4717; 0.084; 9.2337; 0.0373; 0.0; 0.0; 114.08; 0.56; -20.64; 44.940952; -93.104454; 679.4; 37.8; 19.4; 64.0; 58.0; 3.779; 262795; 
-3.5069; 0.1938; 9.7263; -0.0596; -0.0515; 0.0; 113.99; 1.03; -20.09; 44.940952; -93.104454; 679.4; 37.8; 19.4; 64.0; 58.0; 3.779; 263295; 
-3.2358; -0.5604; 7.6919; 0.0833; -0.1336; 0.0657; 114.24; 1.49; -20.17; 44.940952; -93.104454; 679.4; 37.8; 19.4; 64.0; 58.0; 3.779; 263797; 
-3.3131; -0.3464; 9.4734; -0.0296; 0.0251; 0.0; 114.25; 1.25; -20.23; 44.940952; -93.104454; 679.4; 37.8; 19.4; 64.0; 58.0; 3.779; 264297; 
-3.3569; -0.1793; 8.878; 0.0546; 0.394; -0.0411; 114.48; 1.34; -20.1; 44.940952; -93.104454; 679.4; 37.8; 19.4; 64.0; 58.0; 3.779; 264797; 
-3.3068; 0.0395; 9.5449; 0.0578; -0.074; 0.0591; 114.64; 1.07; -20.08; 44.940952; -93.104454; 679.4; 37.8; 19.4; 64.0; 58.0; 3.779; 265309; 
-2.7692; -0.0379; 8.4459; 0.0; -0.1187; 0.027; 114.6; 0.9; -19.61; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 265818; 
-2.9213; -0.2923; 9.4841; 0.0345; -0.0579; 0.0312; 114.64; 1.29; -18.52; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 266318; 
-2.7815; -0.1765; 9.2464; -0.07; 0.0242; 0.0; 114.71; 0.86; -18.13; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 266822; 
-2.9198; -0.0156; 10.0202; 0.026; 0.1393; 0.0; 114.39; 1.36; -17.58; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 267323; 
-2.937; 0.0883; 9.9896; 0.1219; 0.1179; 0.0887; 114.66; 1.49; -16.9; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 267866; 
-2.4079; -0.0942; 8.6929; -0.0316; -0.0675; 0.0; 114.8; 0.36; -17.67; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 268367; 
-2.7763; 0.0534; 9.8128; -0.0336; 0.1318; -0.0318; 115.16; 0.09; -16.21; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 268869; 
-2.6031; 0.2151; 9.5617; 0.0805; 0.1905; 0.0; 115.43; 0.0; -15.31; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 269382; 
-1.925; -0.3305; 9.6256; -0.1465; 0.1073; -0.1479; 115.34; 0.18; -14.65; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 269883; 
-2.2314; -0.2557; 8.9743; 0.1382; 0.0; 0.1761; 115.55; 0.28; -14.29; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 270396; 
-2.5875; -0.3513; 11.174; -0.0654; 0.0615; -0.0264; 114.88; 1.24; -14.38; 44.941177; -93.10414; 679.7; 37.8; 22.6; 64.0; 58.0; 3.779; 270927; 
-2.1383; -0.1609; 10.1833; 0.0337; -0.0354; 0.0; 114.61; 0.05; -13.65; 44.941753; -93.103455; 682.9; 50.399998; 29.0; 64.0; 58.0; 3.779; 271427; 
-1.95; -0.2641; 9.6669; 0.0306; 0.0786; 0.0332; 114.74; 0.36; -12.86; 44.941753; -93.103455; 682.9; 50.399998; 29.0; 64.0; 58.0; 3.779; 271938; 
-1.5213; -0.4586; 9.6415; -0.0429; -0.0632; 0.0; 114.54; 0.76; -12.39; 44.941753; -93.103455; 682.9; 50.399998; 29.0; 64.0; 58.0; 3.779; 272439; 
-1.5568; -0.2167; 10.3438; -0.0333; 0.0711; 0.0; 114.57; 0.87; -11.4; 44.941753; -93.103455; 682.9; 50.399998; 29.0; 64.0; 58.0; 3.779; 272943; 
-1.558; -0.1386; 9.9311; 0.0; -0.0643; 0.0406; 114.98; 0.65; -10.73; 44.941753; -93.103455; 682.9; 50.399998; 29.0; 64.0; 58.0; 3.779; 273443; 
-1.35; -0.2473; 9.9838; -0.0747; 0.0466; -0.0331; 115.23; 1.23; -9.75; 44.941753; -93.103455; 682.9; 50.399998; 29.0; 64.0; 58.0; 3.779; 273956; 
-1.0709; -0.4868; 9.012; -0.2686; 0.3152; 0.2579; 115.58; 0.8; -9.33; 44.941753; -93.103455; 682.9; 50.399998; 29.0; 64.0; 58.0; 3.779; 274457; 
-1.3776; 0.3678; 10.8241; 0.1023; 0.0221; 0.0; 115.62; 0.49; -10.02; 44.941753; -93.103455; 682.9; 50.399998; 29.0; 64.0; 58.0; 3.779; 274958; 
-1.246; 0.2507; 9.0647; 0.0; -0.2988; -0.1865; 115.85; 0.2; -9.33; 44.941753; -93.103455; 682.9; 50.399998; 29.0; 64.0; 58.0; 3.779; 275475; 
-1.2804; 0.5504; 10.6873; -0.0212; 0.167; -0.0788; 117.21; -0.63; -8.51; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 275975; 
-0.5573; -0.0395; 9.5853; -0.0542; -0.0334; -0.0212; 117.74; -1.03; -7.22; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 276476; 
-1.0239; 0.0144; 10.5587; 0.0; 0.0; -0.0233; 117.57; -1.0; -6.52; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 276976; 
-1.1757; 0.8242; 10.1914; -0.0371; 0.1478; -0.0969; 117.63; -0.98; -6.71; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 277477; 
-0.8402; 0.0721; 10.117; -0.0306; 0.0; 0.0; 117.4; -0.74; -6.29; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 278064; 
-0.7784; 0.1483; 9.7009; 0.0; 0.0; 0.0; 117.81; -0.76; -5.89; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 278564; 
-0.7853; 0.0108; 10.0943; 0.0; 0.0306; 0.0; 117.98; -0.19; -5.3; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 279113; 
-0.7794; 0.1801; 10.1068; 0.0; 0.0252; -0.0318; 118.27; -0.33; -4.96; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 279613; 
-1.4997; -0.0681; 9.9685; 0.043; 0.0455; -0.0471; 119.73; -0.74; -6.23; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 280117; 
-2.954; 0.4215; 9.4424; 0.0289; 0.0; -0.1256; 122.08; -1.59; -9.7; 44.94217; -93.10293; 684.8; 42.3; 32.3; 64.0; 58.0; 3.779; 280673; 
-3.5693; 0.9746; 8.7521; 0.0673; -0.0282; -0.1885; 117.33; -1.98; 10.91; 44.942337; -93.10268; 666.1; 14.4; 22.6; 64.0; 58.0; 3.779; 281174; 
-3.5169; 1.4928; 8.7584; 0.1067; -0.0783; -0.3761; 129.52; -4.3; -15.17; 44.942337; -93.10268; 666.1; 14.4; 22.6; 64.0; 58.0; 3.779; 281674; 
-3.5779; 2.0269; 9.0801; 0.1824; 0.0293; -0.4688; 135.11; -6.43; -17.84; 44.942337; -93.10268; 666.1; 14.4; 22.6; 64.0; 58.0; 3.779; 282174; 
-3.6032; 2.2334; 9.2029; 0.193; -0.0357; -0.5285; 143.46; -8.37; -20.45; 44.942337; -93.10268; 666.1; 14.4; 22.6; 64.0; 58.0; 3.779; 282686; 
-3.8328; 2.9183; 8.975; 0.1749; -0.0346; -0.4997; 142.41; -10.65; -22.48; 44.942337; -93.10268; 666.1; 14.4; 22.6; 64.0; 58.0; 3.779; 283186; 
-3.8819; 2.3563; 8.909; 0.1227; -0.0858; -0.375; 143.88; -10.8; -23.81; 44.942337; -93.10268; 666.1; 14.4; 22.6; 64.0; 58.0; 3.779; 283686; 
-3.9509; 1.205; 9.2641; 0.0289; 0.0; -0.1128; 135.2; -8.29; -24.43; 44.942337; -93.10268; 666.1; 14.4; 22.6; 64.0; 58.0; 3.779; 284187; 
-4.0524; 0.2341; 9.1894; 0.0; 0.0; -0.0207; 129.07; -6.11; -24.63; 44.942337; -93.10268; 666.1; 14.4; 22.6; 64.0; 58.0; 3.779; 284690; 
-4.0428; -0.0079; 9.1856; -0.0211; -0.0495; 0.026; 124.25; -4.09; -24.06; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.779; 285219; 
-3.6573; -0.3539; 9.2478; -0.0443; 0.0; 0.0598; 122.67; -3.18; -23.83; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.779; 285719; 
-3.5901; -0.7399; 9.2725; -0.0185; 0.0336; 0.0926; 119.84; -0.9; -22.86; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.779; 286219; 
-3.4222; -1.0104; 9.0996; -0.0313; 0.0; 0.1086; 117.12; 0.7; -22.05; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.779; 286719; 
-2.6314; -1.1019; 9.6611; -0.0366; 0.023; 0.1341; 116.88; 2.49; -20.82; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.779; 287219; 
-2.425; -1.2616; 9.6934; -0.0302; -0.0239; 0.1352; 117.68; 4.04; -19.3; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.753; 287720; 
-3.4626; -1.3074; 9.1451; -0.0292; 0.0; 0.116; 118.94; 4.43; -19.32; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.753; 288220; 
-3.3367; -1.3572; 9.6091; -0.0196; 0.0187; 0.1331; 119.28; 5.19; -19.84; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.753; 288730; 
-3.4002; -1.2653; 9.3461; 0.0; 0.0422; 0.1309; 119.26; 5.02; -20.2; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.753; 289230; 
-2.5958; -1.0421; 9.6007; -0.0718; 0.0304; 0.1054; 119.67; 5.16; -18.95; 44.942425; -93.10257; 666.5; 14.4; 29.0; 64.0; 58.0; 3.753; 289731; 
-2.7603; -1.3315; 10.0697; 0.0; 0.0411; 0.1182; 119.75; 6.53; -18.41; 44.942158; -93.10192; 675.2; 37.8; 22.6; 64.0; 58.0; 3.753; 290231; 
-2.0142; -1.2116; 9.9923; -0.0175; 0.0496; 0.1032; 120.08; 6.72; -17.34; 44.942158; -93.10192; 675.2; 37.8; 22.6; 64.0; 58.0; 3.753; 290732; 
-1.4851; -1.0468; 10.2621; -0.0899; 0.0; 0.0446; 120.86; 6.86; -15.84; 44.942158; -93.10192; 675.2; 37.8; 22.6; 64.0; 58.0; 3.753; 291248; 
-1.0507; -1.0743; 9.9618; -0.0238; 0.0731; 0.0851; 125.81; 6.76; 14.68; 44.942158; -93.10192; 675.2; 37.8; 22.6; 64.0; 58.0; 3.753; 291749; 
-0.8074; -0.7196; 10.2872; 0.0; 0.0; 0.0797; 122.83; 5.65; -11.17; 44.942158; -93.10192; 675.2; 37.8; 22.6; 64.0; 58.0; 3.753; 292249; 
-0.4494; -0.2461; 10.1113; -0.03; -0.0389; 0.0323; 124.56; 4.33; -8.4; 44.942158; -93.10192; 675.2; 37.8; 22.6; 64.0; 58.0; 3.753; 292749; 
-0.0977; 0.1536; 10.2667; 0.0; -0.0262; 0.0; 125.51; 2.73; -6.44; 44.940495; -93.10615; ; ; 258.1; 64.0; 58.0; 3.753; 293250; 
-0.116; 0.473; 10.1369; 0.0; 0.0; -0.0392; 127.2; 0.78; -4.11; 44.940495; -93.10615; ; ; 258.1; 64.0; 58.0; 3.753; 293798; 
-2.9323; 1.2771; 9.907; 0.0455; 0.0; -0.1455; 130.07; -1.98; -8.38; 44.94204; -93.1015; 662.3; 31.5; 16.1; 64.0; 58.0; 3.753; 294353; 
-3.1262; 1.6181; 9.6406; 0.1254; 0.0676; -0.2425; 134.82; -5.28; -11.02; 44.94204; -93.1015; 662.3; 31.5; 16.1; 64.0; 58.0; 3.753; 294853; 
-3.437; 2.3033; 9.0241; 0.0614; -0.0753; -0.3619; 138.13; -9.11; -14.31; 44.94204; -93.1015; 662.3; 31.5; 16.1; 64.0; 58.0; 3.753; 295359; 
-3.1041; 3.065; 9.4653; 0.1297; -0.023; -0.4312; 119.78; -10.13; 15.5; 44.94204; -93.1015; 662.3; 31.5; 16.1; 64.0; 58.0; 3.753; 295860; 
-3.206; 3.1605; 9.2118; 0.1169; -0.0603; -0.4685; 139.71; -12.98; -19.46; 44.94204; -93.1015; 662.3; 31.5; 16.1; 64.0; 58.0; 3.753; 296360; 
-3.2008; 3.1257; 8.9629; 0.1329; 0.0; -0.4589; 138.85; -14.5; -21.67; 44.94204; -93.1015; 662.3; 31.5; 16.1; 64.0; 58.0; 3.753; 296860; 
-3.5451; 2.3784; 9.1993; 0.1019; -0.0859; -0.3491; 135.19; -14.14; -23.36; 44.94204; -93.1015; 662.3; 31.5; 16.1; 64.0; 58.0; 3.753; 297373; 
-3.569; 1.0505; 9.291; 0.0327; -0.0177; -0.1359; 110.11; -12.48; 23.55; 44.94204; -93.1015; 662.3; 31.5; 16.1; 64.0; 58.0; 3.753; 297937; 
-3.3747; 0.5462; 9.2585; 0.0; -0.0315; -0.0537; 121.99; -8.35; -22.6; 44.94204; -93.1015; 662.3; 31.5; 16.1; 64.0; 58.0; 3.753; 298437; 
-3.4467; -0.2443; 9.4558; 0.0; 0.0; 0.0339; 117.57; -5.02; -21.49; 44.941814; -93.1012; 649.0; 20.699999; 32.3; 64.0; 58.0; 3.753; 298946; 
-3.3165; -0.3431; 9.365; -0.0234; -0.0303; 0.0693; 115.75; -3.83; -21.09; 44.941814; -93.1012; 649.0; 20.699999; 32.3; 64.0; 58.0; 3.753; 299503; 
-3.1894; -0.4759; 9.2946; -0.0231; 0.0; 0.0845; 113.34; -1.72; -20.36; 44.941814; -93.1012; 649.0; 20.699999; 32.3; 64.0; 58.0; 3.753; 300010; 
-3.3041; -0.6336; 9.4823; -0.0216; 0.0; 0.0928; 112.54; -0.03; -19.66; 44.941814; -93.1012; 649.0; 20.699999; 32.3; 64.0; 58.0; 3.753; 300513; 
-3.1135; -0.7886; 9.2541; 0.0; 0.0; 0.1059; 118.58; 0.57; 19.53; 44.941814; -93.1012; 649.0; 20.699999; 32.3; 64.0; 58.0; 3.753; 301022; 
-3.1357; -0.6636; 9.3915; -0.0211; 0.0; 0.0969; 115.34; 1.73; -19.19; 44.941814; -93.1012; 649.0; 20.699999; 32.3; 64.0; 58.0; 3.753; 301523; 
-2.9977; -0.7472; 9.1716; -0.0263; -0.0269; 0.1039; 116.27; 2.22; -18.85; 44.941814; -93.1012; 649.0; 20.699999; 32.3; 64.0; 58.0; 3.753; 302029; 
-3.0786; -0.7995; 9.359; -0.023; 0.0; 0.0929; 117.15; 2.61; -18.59; 44.941814; -93.1012; 649.0; 20.699999; 32.3; 64.0; 58.0; 3.753; 302529; 
-3.0037; -0.1392; 9.2732; 0.0; 0.0; 0.057; 118.72; 2.21; -18.44; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 303029; 
-2.8641; -0.179; 9.2165; -0.0173; 0.0; 0.0436; 120.0; 1.78; -17.97; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 303529; 
-2.8206; -0.685; 9.7157; 0.0; 0.0853; 0.056; 120.13; 2.03; -17.34; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 304029; 
-2.7933; -0.5312; 9.6018; -0.0178; 0.0554; 0.0826; 120.05; 2.52; -17.04; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 304554; 
-2.594; -1.0893; 9.7714; -0.056; 0.032; 0.11; 123.77; 3.1; 16.83; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 305055; 
-2.364; -1.1351; 9.9021; 0.0; 0.0; 0.1228; 118.98; 4.29; -16.21; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 305555; 
-2.2202; -0.9293; 9.7094; 0.0; 0.0; 0.1132; 120.4; 4.42; -14.97; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 306075; 
-2.0808; -0.5018; 9.5522; 0.0229; 0.0; 0.1086; 122.18; 3.59; -14.32; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 306616; 
-2.2257; -0.237; 9.7774; 0.0; 0.0; 0.0567; 123.02; 3.02; -14.13; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 307116; 
-2.1483; 0.1816; 9.7124; 0.0; -0.0385; 0.038; 124.23; 1.39; -13.41; 44.941643; -93.101166; 651.6; 20.699999; 29.0; 64.0; 58.0; 3.753; 307623; 
-2.0293; 0.1215; 9.8681; -0.0345; 0.0; 0.0; 124.71; 0.82; -13.07; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 308123; 
-1.7334; 0.1268; 9.7263; -0.0257; -0.0415; 0.0194; 124.97; 0.86; -12.38; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 308623; 
-1.6749; 0.0952; 9.9684; 0.0; 0.0; 0.0; 125.0; 0.75; -11.26; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 309124; 
-1.6026; 0.1039; 9.5328; 0.0; -0.0436; 0.0; 125.29; 0.26; -10.7; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 309624; 
-1.5776; 0.3066; 9.7489; 0.0; -0.0223; 0.0; 125.51; -0.38; -10.25; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 310124; 
-1.4008; 0.1906; 9.682; 0.0; 0.0; 0.0; 125.86; -0.74; -9.64; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 310624; 
-1.2372; 0.1904; 10.0052; 0.0; -0.0276; 0.0; 125.93; -0.83; -8.98; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 311144; 
-1.1532; 0.1539; 9.8911; 0.0; 0.0; 0.0; 125.44; -1.04; -8.2; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 311662; 
-1.3441; 0.0311; 10.0663; 0.0; 0.0512; 0.0; 125.07; -1.19; -8.09; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 312174; 
-1.4198; 0.2069; 10.2079; 0.0179; 0.0192; 0.0; 125.72; -1.23; -8.0; 44.941273; -93.10103; 649.0; 22.5; 61.3; 64.0; 58.0; 3.753; 312674; 
-1.4833; 0.1671; 10.0699; 0.0; 0.0224; 0.0; 125.89; -1.33; -8.17; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 313175; 
-1.406; 0.3387; 9.8637; 0.0; 0.0; 0.0; 126.11; -1.39; -8.21; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 313675; 
-1.4836; 0.3094; 9.8122; 0.0; 0.0; 0.0; 126.4; -1.45; -8.33; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 314177; 
-1.4454; 0.2545; 9.8305; 0.0; 0.0; 0.0; 126.36; -1.41; -8.46; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 314677; 
-1.4643; 0.2666; 9.9762; 0.0; 0.0; 0.0; 126.21; -1.44; -8.65; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 315191; 
-1.5122; 0.2587; 9.8317; 0.0; 0.0179; 0.0; 126.02; -1.46; -8.6; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 315691; 
-1.5431; 0.1997; 9.8173; 0.0; -0.0301; 0.0; 125.76; -1.42; -8.77; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 316191; 
-1.3701; 0.1587; 10.0534; 0.0; -0.0322; 0.0; 125.71; -1.42; -8.71; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 316712; 
-2.3751; 0.2639; 9.5894; 0.0; 0.0381; 0.0; 125.91; -1.43; -8.96; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 317213; 
-2.4224; 0.175; 9.6109; 0.0; -0.0266; 0.0; 125.95; -1.36; -10.72; 44.9411; -93.10058; 625.2; 18.9; 29.0; 64.0; 58.0; 3.753; 317713; 
-2.5118; 0.229; 9.64; 0.0; 0.0; 0.0; 125.55; -1.32; -12.2; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 318213; 
-2.486; 0.1873; 9.7158; 0.0; 0.0214; 0.0; 125.53; -1.26; -12.81; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 318713; 
-2.5076; 0.2507; 9.5195; 0.0; 0.0279; 0.0; 125.4; -1.28; -13.3; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 319214; 
-2.4916; 0.1632; 9.629; 0.0; 0.0; 0.0; 124.85; -1.22; -13.63; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 319720; 
-2.4931; 0.2232; 9.6142; 0.0; -0.0179; 0.0; 124.58; -1.22; -13.86; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 320226; 
-2.47; 0.213; 9.5638; 0.0245; -0.0484; 0.0; 124.33; -1.73; -13.6; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 320730; 
-2.5269; 0.2057; 9.5771; 0.0; -0.0705; 0.0; 124.11; -2.15; -13.28; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 321230; 
-2.5041; 0.2286; 9.5891; 0.0208; -0.0606; 0.0; 123.87; -2.42; -13.13; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 321732; 
-2.4949; 0.2422; 9.6322; 0.0236; -0.0304; 0.0; 123.82; -2.66; -13.02; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 322236; 
-2.4797; 0.2293; 9.5272; 0.0; 0.0; 0.0; 123.82; -2.17; -13.35; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 322738; 
-2.4763; 0.2099; 9.5669; 0.0; 0.0; 0.0; 123.69; -1.92; -13.46; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 323241; 
-2.4935; 0.2193; 9.5772; 0.0; 0.0; 0.0; 123.7; -1.76; -13.62; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 323741; 
-2.4669; 0.2367; 9.5448; 0.0; 0.0; 0.0; 123.82; -1.69; -13.66; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 324242; 
-2.4878; 0.2085; 9.5888; 0.0; -0.0357; 0.0; 123.83; -1.72; -13.64; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 324743; 
-2.4407; 0.2182; 9.6212; 0.0184; 0.0; 0.0; 123.85; -1.7; -13.67; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 325262; 
-2.5118; 0.2064; 9.7025; 0.0; 0.0; 0.0; 123.91; -1.66; -13.73; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 325792; 
-2.5062; 0.2145; 9.6891; 0.0224; 0.0181; 0.0; 123.82; -1.66; -13.67; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 326292; 
-2.4452; 0.2058; 9.591; 0.0; -0.0339; 0.0; 123.95; -1.68; -13.66; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 326871; 
-2.4679; 0.2437; 9.6214; 0.0; 0.0; 0.0; 124.13; -1.64; -13.75; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 327372; 
-2.4964; 0.2233; 9.6114; 0.0; 0.0; 0.0; 124.04; -1.5; -13.94; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 327884; 
-2.4875; 0.2465; 9.5693; 0.0; 0.0; 0.0; 123.95; -1.47; -14.1; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 328385; 
-2.4872; 0.2182; 9.6648; 0.0; 0.0; 0.0; 123.86; -1.43; -14.18; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 328885; 
-2.4465; 0.2405; 9.6715; 0.0; 0.0; 0.0; 123.69; -1.38; -14.29; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 329386; 
-2.5067; 0.2178; 9.6446; 0.0; 0.0; 0.0; 123.72; -1.33; -14.36; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 329891; 
-2.4974; 0.2356; 9.5876; 0.0; 0.0; 0.0; 123.72; -1.32; -14.44; 44.941048; -93.10041; 615.5; 9.9; 45.2; 64.0; 58.0; 3.753; 330396; 
